Bad Roads,JP Nagar 
Potholes,Bellanduru
"Trees, Parks and Playgrounds - Others",Ganesh Mandir 
Potholes,Hagadur
Potholes,Sarvagna Nagar
Hoardings,T Dasarahalli
Potholes,Nagavara
Potholes,HAL Airport 
Potholes,Bellanduru
Potholes,Marathahalli
Streetlights,HAL Airport 
Bad Roads,New Tippasandra
Potholes,Sampangiram Nagar
Potholes,HAL Airport 
Potholes,Byatarayanapura
Potholes,Lakkasandra 
Potholes,Begur 
Bad Roads,Hagadur
Potholes,Thanisandra
Bad Roads,Konena Agrahara
Water Leakage,Sarakki
Potholes,HAL Airport 
Potholes,Kodigehalli
Electricity,Vrushabhavathi Nagar
Potholes,Jayamahal
Garbage,Shanthi Nagar
Potholes,Vijnana Nagar
Potholes,C V Raman Nagar
Others,Shantala Nagar
Hawkers and Vendors,Benniganahalli
Desilting - Lakes,Gottigere
Potholes,Bellanduru
Parks and playgrounds,Banasavadi
Bad Roads,Peenya Industrial Area
Water Leakage,Horamavu
Traffic,Horamavu
Electricity,Jakkuru
Bad Roads,Vijnana Nagar
Potholes,Dodda Nekkundi
Potholes,Ejipura
Potholes,Bellanduru
Bad Roads,Devasandra
Garbage,HBR Layout
Parks and playgrounds,Vijnanapura
Electricity,Jalahalli
Garbage,HSR Layout 
Potholes,Hagadur
Others,Gurappanpalya
Broken Storm Water Drains,Dodda Nekkundi
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Banasavadi
Overflow of Storm Water Drains,Hoodi
Potholes,Sagayarapuram
Potholes,Vishveshwarapura
Flooding of Roads and Footpaths,Sudham Nagara
Garbage,Agaram
Potholes,Dodda Nekkundi
Overflow of Storm Water Drains,Ramamurthy Nagar
Noise Pollution,Hoodi
Potholes,Bellanduru
Garbage,Sampangiram Nagar
Potholes,Thanisandra
Garbage,Banasavadi
Potholes,Banasavadi
Garbage,Adugodi
Flooding of Roads and Footpaths,Hagadur
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Suddagunte Palya
NULL,Karisandra
Potholes,Ramamurthy Nagar
Stray Dogs,Bilekahalli 
NULL,Sriramamandira 
Bad Roads,Horamavu
Footpaths,Shakthi Ganapathi Nagar
Hawkers and Vendors,Arekere
Footpaths,Prakash Nagar
Flooding of Roads and Footpaths,Dodda Nekkundi
Need New Toilets ,Vasanth Nagar
Potholes,Garudachar Palya
Removal of Encroachment - Lakes,Mangamannapalya
Overflow of Storm Water Drains,Sampangiram Nagar
Garbage,Bellanduru
Potholes,Bilekahalli 
Water Leakage,Dodda Nekkundi
Potholes,Sarakki
Bad Roads,Sarakki
NULL,Sriramamandira 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Hagadur
Potholes,Atturu
Potholes,Bellanduru
Potholes,Bilekahalli 
Parking Violations,Ulsoor
Bad Roads,Begur 
Garbage,Hoysala Nagar
Bad Roads,Begur 
Electricity,Begur 
Bad Roads,Lakkasandra 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Domlur
Bad Roads,Begur 
Potholes,Koramangala
Potholes,HSR Layout 
Potholes,Dodda Nekkundi
Hoardings,Jeevanbhima Nagar
Potholes,Nagarabhavi 
Footpaths,Dodda Nekkundi
Water Supply ,Ganesh Mandir 
Need New Streetlights,Ramamurthy Nagar
Bad Roads,Dodda Nekkundi
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Ramamurthy Nagar
Potholes,Jogupalya
Streetlights,Gottigere
Potholes,Vijnana Nagar
Potholes,Sagayarapuram
Garbage,Bilekahalli 
Garbage,Bilekahalli 
Garbage,Bilekahalli 
Garbage,Bilekahalli 
Garbage,Bilekahalli 
Garbage,Bilekahalli 
Others,Begur 
NULL,Sanjay Nagar
Potholes,Banasavadi
Potholes,Benniganahalli
Bad Roads,Hagadur
Garbage,Atturu
Stray Dogs,Hongasandra 
Garbage,Yeshwanthpura
Others,Thanisandra
Bad Roads,Jalahalli
BMTC - Need new Bus Route,Hoysala Nagar
Water Supply ,Hoodi
Garbage,Sunkenahalli
Potholes,Rajarajeshwari Nagar 
Bad Roads,Vidyaranyapura
Potholes,Sampangiram Nagar
Bad Roads,Lakkasandra 
Streetlights,Jnana Bharathi
Potholes,Laggere
"Stray Animals, Insects - Others",Basavanapura
Potholes,Rajarajeshwari Nagar 
Stray Dogs,Shantala Nagar
Traffic,Kadugodi
Garbage,JP Nagar 
Need New Toilets ,Ganga Nagar
Bad Roads,Kaval Bairasandra
Potholes,Sunkenahalli
Others,Suddagunte Palya
Others,Suddagunte Palya
Potholes,Chikallasandra
Footpaths,Agaram
Traffic,Jayanagar East 
Potholes,HBR Layout
Others,Vijnana Nagar
Potholes,Muneshwara Nagar
Birth or death certificate,Gurappanpalya
Streetlights,Arekere
Potholes,Vidya Peeta 
Traffic,Shanthi Nagar
Potholes,Devasandra
Traffic,Shantala Nagar
Noise Pollution,Hoodi
Potholes,Marathahalli
Others,Hoodi
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Water Leakage,Vijnanapura
Cattle,Jaraganahalli 
Others,Shantala Nagar
Potholes,Vijnana Nagar
Traffic,Bellanduru
Bad Roads,Hagadur
Streetlights,Hagadur
Others,Kuvempu Nagar
Garbage,HSR Layout 
Water Meter,Puttenahalli
Potholes,HAL Airport 
Potholes,Marathahalli
"Stray Animals, Insects - Others",Bellanduru
Potholes,Nayandahalli
Broken Storm Water Drains,Sampangiram Nagar
Parks and playgrounds,Aramane Nagara
Bad Roads,Rajarajeshwari Nagar 
Potholes,Sampangiram Nagar
BMTC - Others,HSR Layout 
Hawkers and Vendors,Puttenahalli
Potholes,Nagapura
Parking Violations,Nagapura
Potholes,Sagayarapuram
Potholes,Domlur
Bad Roads,A Narayanapura
BMTC - Others,Sampangiram Nagar
Need New Streetlights,Kempegowda
Traffic,Hoodi
Potholes,Shantala Nagar
Garbage,Ramamurthy Nagar
Potholes,Gandhi Nagar
Removal of Encroachment - Lakes,Arekere
Footpaths,Kadugodi
Potholes,Basavanapura
Potholes,Garudachar Palya
Potholes,Agaram
Others,Suddagunte Palya
Bad Roads,Padmanabha Nagar 
Desilting - Lakes,Arekere
Air Pollution,Dodda Nekkundi
Air Pollution,Dodda Nekkundi
Potholes,HAL Airport 
Streetlights,Hosahalli
No Sewage Drains,Hemmigepura
"Stray Animals, Insects - Others",Bellanduru
Potholes,Hagadur
Others,Ulsoor
Traffic,Vijnana Nagar
Others,Konena Agrahara
Potholes,Thanisandra
Bad Roads,Shanthi Nagar
Bad Roads,BTM Layout 
Air Pollution,Dodda Nekkundi
Others,Thanisandra
Potholes,Hagadur
Parks and playgrounds,BTM Layout 
Garbage,Konena Agrahara
Potholes,Bilekahalli 
Flooding of Roads and Footpaths,Horamavu
Potholes,Shantala Nagar
Traffic,Bilekahalli 
Potholes,Shantala Nagar
Water Leakage,HSR Layout 
Garbage,BTM Layout 
Potholes,Bellanduru
Diseases,Dodda Nekkundi
Parks and playgrounds,Nagapura
Bad Roads,Vidyaranyapura
Potholes,HSR Layout 
Bad Roads,Bellanduru
Stray Dogs,Rajarajeshwari Nagar 
Streetlights,Varthur 
Bad Roads,Shantala Nagar
Potholes,Suddagunte Palya
Unauthorized Tree Cutting,Shantala Nagar
Potholes,HAL Airport 
Garbage,Sriramamandira 
Potholes,Konena Agrahara
Diseases,Sriramamandira 
Potholes,Marathahalli
Potholes,Hemmigepura
Potholes,Bellanduru
Garbage,Arekere
Potholes,Bilekahalli 
Potholes,Shantala Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Shanthi Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Kuvempu Nagar
Others,New Tippasandra
Bad Roads,K R Puram
Garbage,Hosahalli
Flooding of Roads and Footpaths,Varthur 
Potholes,Vidyaranyapura
Potholes,Vasanthapura
Garbage,Gottigere
Footpaths,Konankunte
Potholes,Bellanduru
Potholes,Pulikeshinagar
Others,Shantala Nagar
Bad Roads,Singasandra
Electricity,Horamavu
Others,Konena Agrahara
Water Supply ,Vijnana Nagar
Noise Pollution,Konankunte
Bad Roads,Vijnana Nagar
Footpaths,Vijnana Nagar
Mosquitos,Hoodi
Potholes,Other
Potholes,Other
Potholes,Other
Traffic,Bellanduru
Bad Roads,Varthur 
Others,Vasanth Nagar
Streetlights,Puttenahalli
Garbage,Horamavu
Garbage,Radhakrishna Temple 
Potholes,Bilekahalli 
Potholes,Konena Agrahara
Potholes,Agaram
Traffic,A Narayanapura
Bad Roads,Kacharkanahalli
Bad Roads,Hemmigepura
Garbage,Rajarajeshwari Nagar 
Potholes,Suddagunte Palya
Potholes,Anjanapura 
Potholes,Anjanapura 
Potholes,Nagarabhavi 
Bad Roads,New Tippasandra
Potholes,Rajarajeshwari Nagar 
Potholes,HAL Airport 
Potholes,HAL Airport 
Potholes,Varthur 
Potholes,Dodda Nekkundi
Bad Roads,HAL Airport 
Potholes,Bellanduru
Potholes,Begur 
Bad Roads,Bilekahalli 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Bellanduru
Electricity,Chokkasandra
Bad Roads,Dodda Nekkundi
Potholes,HAL Airport 
Potholes,Bellanduru
Potholes,Varthur 
Potholes,Shantala Nagar
Stray Dogs,A Narayanapura
Potholes,HSR Layout 
Stray Dogs,Vijnana Nagar
Footpaths,Malleswaram
Hoardings,Vijnana Nagar
Parking Violations,Kamakshipalya
Potholes,Hosakerehalli
Potholes,Hosakerehalli
Garbage,Domlur
Potholes,Shakambari Nagar 
Streetlights,Shakambari Nagar 
Bad Roads,Bellanduru
Flooding of Roads and Footpaths,Varthur 
Eve Teasing,Vasanth Nagar
Bad Roads,Sudham Nagara
Bad Roads,Dodda Nekkundi
Potholes,Shantala Nagar
Diseases,Marappana Palya
Potholes,Vidya Peeta 
Potholes,Shantala Nagar
Bad Roads,JP Nagar 
Potholes,Devasandra
Stray Dogs,Atturu
Bad Roads,Atturu
Garbage,Banasavadi
Bad Roads,Jalahalli
BMTC - Need new Bus Route,Vidyaranyapura
Potholes,Shantala Nagar
Others,Anjanapura 
Potholes,Hoodi
Water Supply ,Thanisandra
Bad Roads,Anjanapura 
Water Supply ,Varthur 
Parking Violations,Ulsoor
Others,Shantala Nagar
Need New Streetlights,Hagadur
Stray Dogs,Hagadur
Bad Roads,Horamavu
Need New Streetlights,Agaram
Bad Roads,Byatarayanapura
Crime and Safety - Others,Vidyaranyapura
Need New Streetlights,Begur 
Potholes,Varthur 
Potholes,Vijnana Nagar
Potholes,Koramangala
Bad Roads,Koramangala
Others,Suddagunte Palya
Potholes,Vijnana Nagar
Bad Roads,Begur 
Bad Roads,Begur 
Potholes,Agaram
Bad Roads,Dodda Nekkundi
Footpaths,Dodda Nekkundi
Bad Roads,Dodda Nekkundi
Autorickshaws and Taxis,Byatarayanapura
Garbage,Hemmigepura
Potholes,Shantala Nagar
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Electricity,Hoodi
Potholes,Vijnana Nagar
Stray Dogs,Dodda Nekkundi
Traffic,Rajarajeshwari Nagar 
Bad Roads,Garudachar Palya
Autorickshaws and Taxis,Hagadur
Need New Streetlights,Garudachar Palya
Bad Roads,Dodda Nekkundi
Traffic,Dodda Nekkundi
Potholes,Dodda Nekkundi
Bad Roads,Hosakerehalli
Electricity,Jayanagar 
Stray Dogs,Dodda Nekkundi
Parking Violations,Horamavu
Bad Roads,Jayanagar East 
New Bus Shelters,New Tippasandra
Bad Roads,Dodda Nekkundi
Potholes,New Tippasandra
Others,Sarvagna Nagar
Diseases,New Tippasandra
Bad Roads,HAL Airport 
Noise Pollution,Garudachar Palya
Water Supply ,Vidyaranyapura
Water Supply and Services - Others,Vidyaranyapura
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Konena Agrahara
Potholes,Begur 
Need New Streetlights,Begur 
Potholes,Kammanahalli
Autorickshaws and Taxis,Arekere
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Maruthi Seva Nagar
Potholes,Hoodi
Stray Dogs,Shantala Nagar
Bad Roads,Vijnana Nagar
Garbage,JP Nagar 
Bad Roads,Dodda Nekkundi
Need New Streetlights,Begur 
Potholes,Jeevanbhima Nagar
Potholes,Thanisandra
Garbage,Thanisandra
Potholes,New Tippasandra
Garbage,Hoysala Nagar
NULL,Bellanduru
Water Supply and Services - Others,Bellanduru
Desilting - Lakes,Varthur 
Bad Roads,Vijnana Nagar
Garbage,Dodda Nekkundi
Potholes,Jeevanbhima Nagar
Potholes,Shantala Nagar
Potholes,Bilekahalli 
Potholes,Bellanduru
Crime and Safety - Others,Banasavadi
Potholes,New Tippasandra
Garbage,Gottigere
Others,Herohalli
Potholes,HBR Layout
Cattle,Gandhi Nagar
Water Supply ,Vannarpet
Potholes,Shantala Nagar
Potholes,HAL Airport 
Potholes,Garudachar Palya
Electricity,K R Puram
Unauthorized Tree Cutting,New Tippasandra
Potholes,Peenya Industrial Area
Potholes,Varthur 
Bad Roads,Dodda Nekkundi
Potholes,Shanthi Nagar
Potholes,Peenya Industrial Area
Potholes,Marathahalli
Potholes,Pattabhiram Nagar 
Bad Roads,Shantala Nagar
Bad Roads,A Narayanapura
Potholes,Dodda Nekkundi
Potholes,HBR Layout
Potholes,Chickpet
Need New Streetlights,Arekere
Garbage,Maruthi Mandira
Potholes,Shakambari Nagar 
Potholes,Dodda Nekkundi
Unauthorized Construction,Shanthi Nagar
Mosquitos,Domlur
Potholes,Mattikere
Diseases,Koramangala
Potholes,Jeevanbhima Nagar
Potholes,New Tippasandra
Stray Dogs,A Narayanapura
Garbage,Kacharkanahalli
Potholes,Shanthi Nagar
Potholes,Garudachar Palya
Parking Violations,Kammanahalli
Garbage,Karisandra
Potholes,A Narayanapura
Garbage,Singasandra
Footpaths,Sarvagna Nagar
Garbage,Begur 
Electricity,Begur 
Traffic,Benniganahalli
Stray Dogs,Begur 
Garbage,BTM Layout 
Bad Roads,Ejipura
Potholes,Bellanduru
Garbage,Shantala Nagar
Bad Roads,Bommanahalli
Others,Hoodi
Broken Storm Water Drains,Padmanabha Nagar 
NULL,Bellanduru
Potholes,HAL Airport 
Potholes,Rajarajeshwari Nagar 
Garbage,Chamrajapet
Garbage,Dodda Nekkundi
Bad Roads,Devasandra
Bad Roads,Rajarajeshwari Nagar 
Potholes,New Tippasandra
Potholes,Dodda Nekkundi
Bad Roads,Dodda Nekkundi
Potholes,Dodda Nekkundi
Footpaths,C V Raman Nagar
Parking Violations,C V Raman Nagar
Potholes,C V Raman Nagar
Traffic,Hoysala Nagar
Bad Roads,Hoodi
Parking Violations,Vijnana Nagar
Traffic,Dodda Nekkundi
Garbage,A Narayanapura
Potholes,Dodda Nekkundi
Bad Roads,Dodda Nekkundi
Bad Roads,Marathahalli
Bad Roads,Dodda Nekkundi
Traffic,Dodda Nekkundi
Potholes,Gali Anjaneya Temple
Garbage,Dodda Nekkundi
Potholes,Bellanduru
Garbage,Varthur 
Bad Roads,Begur 
Footpaths,A Narayanapura
Bad Roads,Jayanagar 
Potholes,HSR Layout 
Manholes,Arekere
Others,Sriramamandira 
Traffic,Kammanahalli
Bad Roads,Marathahalli
Bad Roads,Rajaji Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Vijnana Nagar
Bad Roads,Begur 
Bad Roads,JP Nagar 
Bad Roads,Jayachamarajendra Nagar
Others,Hombegowda Nagar 
Bad Roads,Vijnanapura
Traffic,HSR Layout 
Overflow of Storm Water Drains,Dodda Nekkundi
Bad Roads,Bellanduru
 not daily. Dogs and cows lie on top of the garbage spreading it around,Arekere
BMTC - Others,C V Raman Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Puttenahalli
Others,Mattikere
Potholes,HBR Layout
Bad Roads,Vijnana Nagar
Electricity,Ramamurthy Nagar
Bad Roads,Vijnana Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Gali Anjaneya Temple
Potholes,Domlur
Footpaths,Varthur 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Bellanduru
Electricity,Basavanapura
Potholes,Vijayanagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Hemmigepura
Potholes,Gandhi Nagar
Stray Dogs,Varthur 
Bad Roads,Hemmigepura
Bad Roads,Bellanduru
Potholes,HAL Airport 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Maruthi Seva Nagar
Potholes,Gandhi Nagar
Need New Streetlights,Bellanduru
Potholes,Singasandra
Potholes,Bellanduru
Others,A Narayanapura
Footpaths,Domlur
Bad Roads,Sampangiram Nagar
Garbage,Dharmaraya Swamy Temple
Bad Roads,Kodigehalli
Hawkers and Vendors,Agaram
Potholes,Bellanduru
Mosquitos,Kodigehalli
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Lingarajapura
Hoardings,Jayachamarajendra Nagar
 we have water mafia who has drilled unauthorized water borewell and he is ideally getting all the water in his sump,Bellanduru
Potholes,New Tippasandra
Footpaths,Hoodi
Traffic,A Narayanapura
Potholes,Hagadur
Potholes,HSR Layout 
No Sewage Drains,Garudachar Palya
Water Supply ,Shanthi Nagar
BMTC - Need new Bus Route,Garudachar Palya
Potholes,Bellanduru
Potholes,Shantala Nagar
Potholes,Shantala Nagar
Potholes,Lakshmi Devi Nagar
Water Leakage,Domlur
Stray Dogs,Padmanabha Nagar 
Footpaths,Hagadur
Potholes,HSR Layout 
Bad Roads,A Narayanapura
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Bellanduru
NULL,Kamakshipalya
Potholes,Ulsoor
Potholes,Sampangiram Nagar
Potholes,Sampangiram Nagar
Others,Singasandra
Potholes,Ulsoor
Flooding of Roads and Footpaths,Bharathi Nagar
Footpaths,Bharathi Nagar
Garbage,Padmanabha Nagar 
Garbage,Horamavu
Garbage,Horamavu
Stray Dogs,Rajarajeshwari Nagar 
NULL,Horamavu
Others,HBR Layout
Bad Roads,Vijnana Nagar
Potholes,Shantala Nagar
Desilting - Lakes,Dodda Nekkundi
Stray Dogs,Lingarajapura
Garbage,Kadu Malleshwara
Others,Jeevanbhima Nagar
Bad Roads,Hosakerehalli
Others,Bellanduru
Water Supply and Services - Others,Bellanduru
Potholes,Shantala Nagar
Potholes,Vidyaranyapura
Defacement of Trees,Katriguppe
Need New Streetlights,Sarakki
Others,Horamavu
Bad Roads,Shantala Nagar
Potholes,Banasavadi
Autorickshaws and Taxis,Hemmigepura
Potholes,Jnana Bharathi
Streetlights,Konankunte
Others,Karisandra
Bad Roads,Bellanduru
Bad Roads,Ramamurthy Nagar
Overflow of Storm Water Drains,Bellanduru
Bad Roads,Marathahalli
Garbage,HSR Layout 
Stray Dogs,Domlur
No Sewage Drains,Hemmigepura
Potholes,Peenya Industrial Area
Garbage,Arekere
Potholes,Basavanapura
Potholes,Varthur 
Potholes,Jaraganahalli 
Footpaths,Suddagunte Palya
Hoardings,Banasavadi
Bad Roads,Agaram
Garbage,Bilekahalli 
Flooding of Roads and Footpaths,Begur 
Bad Roads,Bellanduru
Overflow of Storm Water Drains,Banasavadi
Potholes,Lingarajapura
Need New Streetlights,Begur 
Desilting - Lakes,Gottigere
Others,Gottigere
Streetlights,Basavanapura
Potholes,Suddagunte Palya
Bad Roads,Bellanduru
Others,Horamavu
Parking Violations,Nagarabhavi 
Water Supply ,Puttenahalli
NULL,Sarvagna Nagar
Potholes,Agaram
Traffic,Ejipura
Potholes,Jalahalli
Stray Dogs,Basavanagudi 
Need New Streetlights,Attiguppe
Garbage,Vidya Peeta 
Potholes,Bellanduru
Potholes,HSR Layout 
Bad Roads,Begur 
Garbage,Koramangala
No Sewage Drains,Hagadur
Streetlights,Puttenahalli
Footpaths,Konena Agrahara
Need New Streetlights,Begur 
Streetlights,Kumaraswamy Layout 
Potholes,HAL Airport 
Potholes,HAL Airport 
Need New Streetlights,Hagadur
Bad Roads,Jaraganahalli 
Bad Roads,Bellanduru
Bad Roads,Vijnana Nagar
Potholes,Jaraganahalli 
Bad Roads,Begur 
Garbage,Jaraganahalli 
No Sewage Drains,Begur 
Potholes,HSR Layout 
Potholes,Banasavadi
Traffic,New Tippasandra
Birth or death certificate,Byrasandra 
Garbage,Hoodi
Stray Dogs,HSR Layout 
Potholes,HSR Layout 
Garbage,Konena Agrahara
Autorickshaws and Taxis,Suddagunte Palya
Potholes,Vidya Peeta 
Footpaths,Mattikere
Streetlights,Sarakki
BMTC - Need new Bus Route,Garudachar Palya
Noise Pollution,Garudachar Palya
Potholes,Begur 
Potholes,Suddagunte Palya
Potholes,Begur 
Bad Roads,Sagayarapuram
Potholes,New Tippasandra
Parks and playgrounds,Heggenahali
Bad Roads,Begur 
Potholes,HAL Airport 
Potholes,Konena Agrahara
Potholes,Dodda Nekkundi
Potholes,Konankunte
Potholes,Aramane Nagara
"Stray Animals, Insects - Others",Suddagunte Palya
Desilting - Lakes,Begur 
Potholes,Singasandra
Stray Dogs,Dodda Nekkundi
Bad Roads,Garudachar Palya
Bad Roads,HAL Airport 
Potholes,Gurappanpalya
Traffic,Bellanduru
Mosquitos,Domlur
 due to which the entire footpath is blocked for pedestrians. Please look at the attached photo.,Dodda Nekkundi
Flooding of Roads and Footpaths,Hagadur
Bad Roads,Agaram
Stray Dogs,Marathahalli
Garbage,Bellanduru
Bad Roads,Garudachar Palya
Bad Roads,Garudachar Palya
New Bus Shelters,Hebbal
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Malleswaram
Parking Violations,Bommanahalli
Potholes,Singasandra
BMTC - Others,Kadugodi
Stray Dogs,Kottigepalya
Streetlights,Heggenahali
Potholes,Hoodi
Footpaths,Hombegowda Nagar 
Potholes,Shantala Nagar
Garbage,Bagalakunte
Garbage,Bellanduru
Traffic,Bellanduru
Desilting - Lakes,Dodda Nekkundi
Garbage,Vijnanapura
Potholes,Bellanduru
Stray Dogs,Dodda Nekkundi
Potholes,Horamavu
Bad Roads,Ramamurthy Nagar
Water Supply and Services - Others,Basavanapura
Potholes,Chamrajapet
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Hampi Nagar
Potholes,Bellanduru
Others,Nagapura
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Dodda Nekkundi
Garbage,Shantala Nagar
Footpaths,Varthur 
Parking Violations,Jayamahal
Potholes,Sampangiram Nagar
Potholes,Dodda Nekkundi
Traffic,Bellanduru
Potholes,HSR Layout 
Streetlights,Basavanapura
Garbage,Konankunte
Potholes,Koramangala
Electricity,Kadugodi
Bad Roads,Marathahalli
Potholes,Subramanya Nagar
Others,Cottonpete
Crime and Safety - Others,Malleswaram
Bad Roads,Bellanduru
Others,Manorayanapalya
Garbage,Hemmigepura
"Stray Animals, Insects - Others",Rajarajeshwari Nagar 
Water Supply and Services - Others,Shettihalli
Streetlights,Sarvagna Nagar
Potholes,Bellanduru
Bad Roads,Bellanduru
Potholes,HAL Airport 
Potholes,Bellanduru
Parks and playgrounds,HBR Layout
Traffic,BTM Layout 
Electricity,Ramamurthy Nagar
Water Supply and Services - Others,Maruthi Seva Nagar
Stray Dogs,Shantala Nagar
Stray Dogs,C V Raman Nagar
Potholes,Marathahalli
Others,Begur 
Potholes,Dodda Nekkundi
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Marathahalli
Traffic,Marathahalli
Potholes,K R Puram
Others,Byatarayanapura
Autorickshaws and Taxis,K R Puram
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,HBR Layout
Stray Dogs,Vijnana Nagar
Potholes,HSR Layout 
Bad Roads,Bellanduru
Garbage,Bellanduru
Electricity,Vishveshwarapura
Hawkers and Vendors,Jayanagar East 
Stray Dogs,Bommanahalli
Garbage,Rajarajeshwari Nagar 
Footpaths,New Tippasandra
Manholes,Bellanduru
Desilting - Lakes,Begur 
Noise Pollution,Jogupalya
Broken Storm Water Drains,Shantala Nagar
Potholes,Dodda Nekkundi
New Bus Shelters,Kottigepalya
Garbage,Bilekahalli 
Diseases,Atturu
Footpaths,Dodda Nekkundi
"Trees, Parks and Playgrounds - Others",Bellanduru
"Trees, Parks and Playgrounds - Others",BTM Layout 
Traffic,A Narayanapura
Potholes,Jayamahal
Potholes,Koramangala
Footpaths,Sampangiram Nagar
Others,Aramane Nagara
Desilting - Lakes,HSR Layout 
Bad Roads,Varthur 
Autorickshaws and Taxis,Shantala Nagar
Bad Roads,Dodda Nekkundi
Others,Pulikeshinagar
Bad Roads,Puttenahalli
Bad Roads,Nagavara
Stray Dogs,Kumaraswamy Layout 
Bad Roads,Sudham Nagara
Garbage,Vishveshwarapura
Potholes,Gandhi Nagar
Potholes,Horamavu
Garbage,Begur 
Garbage,Rajarajeshwari Nagar 
Potholes,HMT
NULL,Hoodi
Traffic,Dodda Nekkundi
Potholes,Shantala Nagar
Garbage,Pattabhiram Nagar 
Water Supply ,Uttarahalli
Others,Katriguppe
Traffic,Bellanduru
Potholes,Rajarajeshwari Nagar 
Potholes,Bellanduru
Bad Roads,Ulsoor
Electricity,Hoysala Nagar
BMTC - Others,Vasanth Nagar
Parking Violations,Shantala Nagar
Garbage,Yeshwanthpura
Potholes,Shantala Nagar
Air Pollution,Dodda Bidarakallu
Footpaths,Maruthi Seva Nagar
Garbage,Puttenahalli
Garbage,Ganesh Mandir 
Garbage,Muneshwara Nagar
Mosquitos,Koramangala
Potholes,JP Nagar 
Potholes,Sampangiram Nagar
Potholes,Begur 
No Sewage Drains,Thanisandra
Parking Violations,Bellanduru
Bad Roads,Kadugodi
Others,Jnana Bharathi
Diseases,J P Park
Potholes,Dodda Nekkundi
Bad Roads,Gandhi Nagar
Potholes,Bellanduru
Potholes,Konena Agrahara
Bad Roads,Thanisandra
Traffic,Hoodi
Others,Koramangala
Streetlights,Vidyaranyapura
Others,Kottigepalya
Bad Roads,Kottigepalya
Stray Dogs,Puttenahalli
Potholes,Vasanthapura
Bad Roads,Dodda Nekkundi
Footpaths,Shantala Nagar
Bad Roads,HAL Airport 
Hawkers and Vendors,Hoodi
NULL,Pattabhiram Nagar 
Maintenance of Bus Shelter,Bellanduru
Flooding of Roads and Footpaths,Rayapuram
Garbage,Kacharkanahalli
Streetlights,Vasanthapura
Bad Roads,Garudachar Palya
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Konena Agrahara
Mosquitos,Konena Agrahara
Water Supply ,Vasanthapura
Garbage,Konena Agrahara
"Stray Animals, Insects - Others",Konena Agrahara
Manholes,Kuvempu Nagar
Garbage,Singasandra
Bad Roads,Subramanya Nagar
Cattle,Rajarajeshwari Nagar 
Water Supply ,Shantala Nagar
Garbage,Konena Agrahara
Potholes,HSR Layout 
Broken Storm Water Drains,JP Nagar 
Garbage,Jalahalli
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Dodda Nekkundi
Garbage,Vasanthapura
Potholes,Thanisandra
Bad Roads,Konena Agrahara
Flooding of Roads and Footpaths,Vasanth Nagar
Potholes,HBR Layout
Mosquitos,Hosakerehalli
Overflow of Storm Water Drains,Sarakki
Bad Roads,Jaraganahalli 
